"hazard","time"
0.000214577251923264,0.0027378507871321
0.000424475300357527,0.0054757015742642
0.000702587473038638,0.0082135523613963
0.000981834695939636,0.0109514031485284
0.00123052840947261,0.0136892539356605
0.00149280843319464,0.0164271047227926
0.00177832342573352,0.0191649555099247
0.00203227334194263,0.0219028062970568
0.00229119357043189,0.0246406570841889
0.00255412685324039,0.027378507871321
0.00283842117075219,0.0301163586584531
0.0030968300040055,0.0328542094455852
0.00336502080262908,0.0355920602327173
0.00369032201755852,0.0383299110198494
0.00397719980404292,0.0410677618069815
0.00422268059416325,0.0438056125941136
0.00446538626671237,0.0465434633812457
0.00473240874268595,0.0492813141683778
0.00499084632028914,0.0520191649555099
0.00524359866786433,0.054757015742642
0.00553235890148214,0.0574948665297741
0.00583390257677606,0.0602327173169062
0.00609294089485783,0.0629705681040383
0.00636184585524106,0.0657084188911704
0.00659787541049647,0.0684462696783025
0.00684275707591396,0.0711841204654346
0.00710137115588802,0.0739219712525667
0.00739126357881874,0.0766598220396988
0.00765116423553792,0.0793976728268309
0.00790830791751601,0.082135523613963
0.00814414473564592,0.0848733744010951
0.00838497252168996,0.0876112251882272
0.00862200483770623,0.0903490759753593
0.00886401895557539,0.0930869267624914
0.00914130552099306,0.0958247775496235
0.00939238249305766,0.0985626283367557
0.00963967594578856,0.101300479123888
0.00988710748566166,0.10403832991102
0.0101141090928395,0.106776180698152
0.010330434970323,0.109514031485284
0.0105684026411804,0.112251882272416
0.0108280493195971,0.114989733059548
0.0110652983239017,0.11772758384668
0.0112899393455588,0.120465434633812
0.011516665804056,0.123203285420945
0.0117386014138294,0.125941136208077
0.0119704619942096,0.128678986995209
0.0122083136761388,0.131416837782341
0.0124364475007302,0.134154688569473
0.012647000928553,0.136892539356605
0.0128901558369898,0.139630390143737
0.0131147293026862,0.142368240930869
0.0133394161613279,0.145106091718001
0.0135711084956316,0.147843942505133
0.0138088234945483,0.150581793292266
0.014037777683885,0.153319644079398
0.0142609250146759,0.15605749486653
0.0145118438631808,0.158795345653662
0.0147312630780181,0.161533196440794
0.0149379345987389,0.164271047227926
0.0151308351197555,0.167008898015058
0.0153564618593168,0.16974674880219
0.0156148692083473,0.172484599589322
0.015846677604439,0.175222450376454
0.0160597706806153,0.177960301163587
0.0162709784232138,0.180698151950719
0.0164624461173637,0.183436002737851
0.0166748297627449,0.186173853524983
0.0169091468853317,0.188911704312115
0.0171366225628651,0.191649555099247
0.0173741584634392,0.194387405886379
0.0175809950453848,0.197125256673511
0.0177769811305083,0.199863107460643
0.0179879758980002,0.202600958247775
0.0181721647208199,0.205338809034908
0.0184022396171507,0.20807665982204
0.0186453815316764,0.210814510609172
0.0188846684590372,0.213552361396304
0.0190851665461915,0.216290212183436
0.019260790618919,0.219028062970568
0.0194364685116768,0.2217659137577
