"hazard","time"
0.00017166812489208,0.0027378507871321
0.000339595245611162,0.0054757015742642
0.000562097534611672,0.0082135523613963
0.000785510852081813,0.0109514031485284
0.000984482673460121,0.0136892539356605
0.00119432487689082,0.0164271047227926
0.00142275268903583,0.0191649555099247
0.0016259250013446,0.0219028062970568
0.00183307361311248,0.0246406570841889
0.00204343071109542,0.027378507871321
0.00227087505700062,0.0301163586584531
0.00247761154198775,0.0328542094455852
0.002692175371787,0.0355920602327173
0.00295242880544001,0.0383299110198494
0.00318194326102709,0.0410677618069815
0.00337833946496966,0.0438056125941136
0.00357251907305323,0.0465434633812457
0.00378615461419572,0.0492813141683778
0.00399292410369345,0.0520191649555099
0.00419514645780207,0.054757015742642
0.00442617706606203,0.0574948665297741
0.00466743658762722,0.0602327173169062
0.00487469081548324,0.0629705681040383
0.0050898415683492,0.0657084188911704
0.00527868724001111,0.0684462696783025
0.00547461639447536,0.0711841204654346
0.00568153905150797,0.0739219712525667
0.00591349371113999,0.0766598220396988
0.00612145340787508,0.0793976728268309
0.00632720624610698,0.082135523613963
0.00651591012807448,0.0848733744010951
0.00670860906915541,0.0876112251882272
0.00689827270260715,0.0903490759753593
0.00709192370962388,0.0930869267624914
0.00731380011160484,0.0958247775496235
0.00751470508272264,0.0985626283367557
0.00771258366807359,0.101300479123888
0.00791057332697934,0.10403832991102
0.00809221560029202,0.106776180698152
0.0082653164670875,0.109514031485284
0.00845573719401519,0.112251882272416
0.0086635090526334,0.114989733059548
0.00885336036057421,0.11772758384668
0.00903312275456483,0.120465434633812
0.00921455476916106,0.123203285420945
0.0093921542773612,0.125941136208077
0.00957769866288554,0.128678986995209
0.00976803950844993,0.131416837782341
0.00995060318921214,0.134154688569473
0.0101190972252594,0.136892539356605
0.0103136806053799,0.139630390143737
0.010493394124034,0.142368240930869
0.0106732001814962,0.145106091718001
0.0108586146439306,0.147843942505133
0.0110488512369324,0.150581793292266
0.011232078586291,0.153319644079398
0.0114106597137401,0.15605749486653
0.0116114680783281,0.158795345653662
0.0117870680278684,0.161533196440794
0.011952467991652,0.164271047227926
0.0121068480564362,0.167008898015058
0.0122874207915741,0.16974674880219
0.0124942288007263,0.172484599589322
0.0126797482338437,0.175222450376454
0.0128502902822239,0.177960301163587
0.0130193258023173,0.180698151950719
0.0131725651368095,0.183436002737851
0.0133425454846542,0.186173853524983
0.0135300814310696,0.188911704312115
0.013712141789199,0.191649555099247
0.0139022536172324,0.194387405886379
0.0140677951707155,0.197125256673511
0.0142246528395226,0.199863107460643
0.0143935222056289,0.202600958247775
0.014540937644306,0.205338809034908
0.0147250780550614,0.20807665982204
0.0149196782826926,0.210814510609172
0.0151111963372876,0.213552361396304
0.0152716694501517,0.216290212183436
0.0154122336357221,0.219028062970568
0.0155528409129752,0.2217659137577
0.0157166699041104,0.224503764544832
0.0158821588025368,0.227241615331964
0.0160613216785571,0.229979466119097
0.0162245671823388,0.232717316906229
0.0163726770122064,0.235455167693361
0.0165296607428818,0.238193018480493
0.0166730859129574,0.240930869267625
0.0168317965470083,0.243668720054757
0.0170034072228429,0.246406570841889
0.017179912750036,0.249144421629021
0.0173500826207258,0.251882272416153
0.0175211410827784,0.254620123203285
0.0176746069274287,0.257357973990418
0.0178329745355656,0.26009582477755
0.0179849760703805,0.262833675564682
0.0181643980732432,0.265571526351814
0.0183527708167108,0.268309377138946
0.018522721373773,0.271047227926078
0.0186742259691972,0.27378507871321
0.0188274078139444,0.276522929500342
0.0189612972910041,0.279260780287474
0.0191218576912868,0.281998631074606
0.019272792891474,0.284736481861739
0.0194528706822087,0.287474332648871
0.0196322425198053,0.290212183436003
0.0197842244275282,0.292950034223135
0.0199281865702903,0.295687885010267
0.0200819194562094,0.298425735797399
0.0202365212502539,0.301163586584531
0.0204114370068819,0.303901437371663
0.0205864392931833,0.306639288158795
0.0207777490752712,0.309377138945927
0.0209391516150076,0.31211498973306
0.0210989990065105,0.314852840520192
0.0212589177787236,0.317590691307324
0.0214188993524387,0.320328542094456
0.0215643222116691,0.323066392881588
0.0217195665092369,0.32580424366872
0.021873259336647,0.328542094455852
0.0220408576655682,0.331279945242984
0.0222028386549622,0.334017796030116
0.0223502375582309,0.336755646817248
0.0225050260153023,0.339493497604381
0.0226729196632234,0.342231348391513
0.0228311084836713,0.344969199178645
0.0229771376637858,0.347707049965777
0.0231248668653445,0.350444900752909
0.02325878003689,0.353182751540041
0.0234164434999744,0.355920602327173
0.0235578272065372,0.358658453114305
0.0237278842128236,0.361396303901437
0.0238980324054248,0.364134154688569
0.0240723493061525,0.366872005475702
0.0242180889128535,0.369609856262834
0.0243712665532039,0.372347707049966
0.0245195987923126,0.375085557837098
0.0246573259411272,0.37782340862423
0.0248172447120617,0.380561259411362
0.0249805222210609,0.383299110198494
0.0251356704806164,0.386036960985626
0.0253023948130617,0.388774811772758
0.0254511127954754,0.39151266255989
0.0255982530459212,0.394250513347023
0.0257405095067562,0.396988364134155
0.0258976279360318,0.399726214921287
0.026063867631586,0.402464065708419
0.0262268918887559,0.405201916495551
0.0263726993247101,0.407939767282683
0.0265358810277128,0.410677618069815
0.0266768758753893,0.413415468856947
0.0268476198802854,0.416153319644079
0.0270126558115671,0.418891170431211
0.0271984104505026,0.421629021218344
0.0273479163559524,0.424366872005476
0.0275148533533123,0.427104722792608
0.0276504565412083,0.42984257357974
0.0277968699808051,0.432580424366872
0.0279400267968719,0.435318275154004
0.0280981390528172,0.438056125941136
0.0282563237955575,0.440793976728268
0.028407126031983,0.4435318275154
0.0285505401394312,0.446269678302533
0.0286857219346936,0.449007529089665
0.0288300854484168,0.451745379876797
0.028967861645337,0.454483230663929
0.0291231233320007,0.457221081451061
0.0292859246784507,0.459958932238193
0.0294521335272096,0.462696783025325
0.0295934811775055,0.465434633812457
0.0297457052265083,0.468172484599589
0.0299046546019209,0.470910335386721
0.0300470127454218,0.473648186173854
0.0301735965071174,0.476386036960986
0.0303210630242787,0.479123887748118
0.0304702657870097,0.48186173853525
0.0306086994209298,0.484599589322382
0.030753861963381,0.487337440109514
0.0309216222362183,0.490075290896646
0.0310493673913872,0.492813141683778
0.0311963649827875,0.49555099247091
0.0313409117054032,0.498288843258042
0.0314972194404624,0.501026694045175
0.0316343597542081,0.503764544832307
0.0317623514697143,0.506502395619439
0.0318996003664087,0.509240246406571
0.0320368976121954,0.511978097193703
0.0321918312591692,0.514715947980835
0.032345985624555,0.517453798767967
0.0324976972670555,0.520191649555099
0.0326343826302617,0.522929500342231
0.032783708414803,0.525667351129363
0.0329205046457838,0.528405201916496
0.033055667081048,0.531143052703628
0.0332185901187251,0.53388090349076
0.0333841091743474,0.536618754277892
0.0335412996937328,0.539356605065024
0.0336733234178546,0.542094455852156
0.03382980032379,0.544832306639288
0.0339484639359263,0.54757015742642
0.0340898961656411,0.550308008213552
0.034267590514404,0.553045859000684
0.0344209240800259,0.555783709787817
0.0345836052486988,0.558521560574949
0.0347320313097443,0.561259411362081
0.0348737738905994,0.563997262149213
0.0350273920319796,0.566735112936345
0.0351709364332088,0.569472963723477
0.0353441017253514,0.572210814510609
0.0355029801658374,0.574948665297741
0.0356602417681737,0.577686516084873
