"hazard","time"
237.298286070016,0.0027378507871321
353.006345714589,0.0054757015742642
461.848433713806,0.0082135523613963
527.345549025719,0.0109514031485284
585.700908100686,0.0136892539356605
677.140100685593,0.0164271047227926
783.546512026307,0.0191649555099247
846.0656483217,0.0219028062970568
886.573981589275,0.0246406570841889
927.129048528696,0.027378507871321
964.035187754976,0.0301163586584531
1019.42132394514,0.0328542094455852
1078.59355489399,0.0355920602327173
1145.30100002461,0.0383299110198494
1204.71949373266,0.0410677618069815
1241.93028751467,0.0438056125941136
1271.74931954882,0.0465434633812457
1301.59375205572,0.0492813141683778
1312.7922358724,0.0520191649555099
1365.10182329411,0.054757015742642
1410.0145708131,0.0574948665297741
1440.00805185159,0.0602327173169062
1473.79208599047,0.0629705681040383
1503.84161080246,0.0657084188911704
1545.21405218701,0.0684462696783025
1586.62462772753,0.0711841204654346
1635.61515950866,0.0739219712525667
1684.67360988835,0.0766598220396988
1730.02542262856,0.0793976728268309
1775.46553750578,0.082135523613963
1805.80252983106,0.0848733744010951
1817.18431300606,0.0876112251882272
1858.96283762632,0.0903490759753593
1893.19277326291,0.0930869267624914
1965.59647783542,0.0958247775496235
2011.43625760714,0.0985626283367557
2038.19811375071,0.101300479123888
2072.63477670162,0.10403832991102
2118.64653009996,0.106776180698152
2164.79292290377,0.109514031485284
2184.06503209578,0.112251882272416
2226.51532627071,0.114989733059548
2280.64934361173,0.11772758384668
2296.14351473692,0.120465434633812
2350.43243921494,0.123203285420945
2381.48792409148,0.125941136208077
2400.91104219947,0.128678986995209
2455.37931907159,0.131416837782341
2506.07508493259,0.134154688569473
2556.84735402329,0.136892539356605
2588.12935344413,0.139630390143737
2639.04174796456,0.142368240930869
2682.17865579237,0.145106091718001
2725.36629197002,0.147843942505133
2764.67593879546,0.150581793292266
2827.6741068223,0.153319644079398
2871.03600070375,0.15605749486653
2918.39464110745,0.158795345653662
2938.14428579509,0.161533196440794
2977.66714909099,0.164271047227926
3017.23246513572,0.167008898015058
3056.85215064699,0.16974674880219
3100.49268647212,0.172484599589322
3152.13207258634,0.175222450376454
3187.94611708543,0.177960301163587
3211.84925419901,0.180698151950719
3223.82684017114,0.183436002737851
3263.76487542054,0.186173853524983
3311.71883324152,0.188911704312115
3351.71456485034,0.191649555099247
3375.72424379404,0.194387405886379
3411.76186656639,0.197125256673511
3455.85779221399,0.199863107460643
3487.96609529925,0.202600958247775
3524.14044518354,0.205338809034908
3548.28311760876,0.20807665982204
3600.66617219561,0.210814510609172
3641.01301003455,0.213552361396304
3689.48197275658,0.216290212183436
3705.65313585543,0.219028062970568
3733.9716305718,0.2217659137577
3778.50727285232,0.224503764544832
3843.36438193227,0.227241615331964
3888.0115246399,0.229979466119097
3920.51149576863,0.232717316906229
3957.10616279297,0.235455167693361
4014.07517636647,0.238193018480493
4054.80641527357,0.240930869267625
